activity_id,ActivityLocation,StartTime,EndTime,ActivityDuration(hr),Labelled_SAs,Labelled_Acts
3578,Monument,8,18,10,W,1
3579,Monument,8,17,9,W,1
3580,Hampstead,7,14,7,W,1
3581,Hampstead,22,7,9,W,1
3582,Hampstead,8,18,10,W,1
3583,Hampstead,7,14,7,W,1
3584,Hampstead,7,13,6,W,1
3585,Hampstead,8,18,10,W,1
3586,Hampstead,8,17,9,W,1
3587,Hampstead,8,18,10,W,1
3588,Hampstead,7,15,8,W,1
3589,Hampstead,8,16,8,W,1
1440,Victoria,16,23,7,AW,1
1443,Victoria,15,22,7,AW,1
1411,Victoria,8,21,13,AW,1
1431,Victoria,8,21,13,AW,1
1412,Victoria,8,22,14,AW,1
1060,Leicester Square,8,23,15,AW,1
1034,Oxford Circus,17,22,5,AW,2
1035,Oxford Circus,17,22,5,AW,2
1036,Oxford Circus,15,20,5,AW,2
1037,Oxford Circus,16,21,5,AW,2
1039,Oxford Circus,17,22,5,AW,2
1042,Oxford Circus,13,18,5,AW,2
1405,Leicester Square,21,17,20,W,2
1464,King's Cross,17,22,5,AW,2
1025,King's Cross,17,22,5,AW,2
1033,Liverpool Street,15,20,5,AW,2
1034,Oxford Circus,16,21,5,AW,2
1036,Oxford Circus,16,20,4,AW,2
1037,Oxford Circus,16,21,5,AW,2
1042,Oxford Circus,16,19,3,AW,2
1425,Leicester Square,21,17,20,AW,2
5446,Leicester Square,14,18,4,AW,2
5030,Leicester Square,13,17,4,AW,2
5674,Leicester Square,15,19,4,AW,2
5421,Leicester Square,13,17,4,AW,2
5587,Leicester Square,14,18,4,AW,2
5321,Tottenham Court Road,18,22,4,AW,2
5670,Holborn,14,17,3,AW,2
1027,Notting Hill Gate,15,19,4,AW,2
2062,Holborn,14,17,3,AW,2
2286,Oxford Circus,17,22,5,AW,2
2994,Oxford Circus,17,22,5,AW,2
6144,Greenwich,17,22,5,AW,2
6231,Oxford Circus,18,22,4,AW,2
6273,Marylebone,16,21,5,AW,2
6869,Camden Road,14,17,3,AW,2
8009,Baker Street,17,22,5,AW,2
8155,Victoria,17,22,5,AW,2
9162,Dalston Kingsland,14,17,3,AW,2
9953,Liverpool Street,16,21,5,AW,2
4956,Leicester Square,18,22,4,AW,2
4344,Leicester Square,17,22,5,AW,2
5100,Leicester Square,18,22,4,AW,2
3806,Leicester Square,18,22,4,AW,2
5669,Tottenham Court Road,17,20,3,AW,2
2188,Tottenham Court Road,18,22,4,AW,2
2209,Tottenham Court Road,16,19,3,AW,2
2210,Tottenham Court Road,15,20,5,AW,2
6626,Tottenham Court Road,18,22,4,AW,2
8347,Tottenham Court Road,17,20,3,AW,2
8698,Tottenham Court Road,18,22,4,AW,2
9059,Tottenham Court Road,18,22,4,AW,2
9955,Tottenham Court Road,18,22,4,AW,2
1975,Tottenham Court Road,17,22,5,AW,2
2050,Tottenham Court Road,18,22,4,AW,2
2092,Tottenham Court Road,17,22,5,AW,2
2128,Tottenham Court Road,17,22,5,AW,2
2129,Tottenham Court Road,15,20,5,AW,2
2206,Tottenham Court Road,16,21,5,AW,2
2295,Tottenham Court Road,18,22,4,AW,2
2049,Piccadilly Circus,18,22,4,AW,2
2122,Tottenham Court Road,18,22,4,AW,2
2191,Piccadilly Circus,16,19,3,AW,2
1631,Leicester Square,18,22,4,AW,2
1947,Leicester Square,17,22,5,AW,2
1133,Baker Street,12,15,3,MD,2
1789,Warren Street,12,15,3,MD,2
2178,Warren Street,12,15,3,MD,2
2346,Warren Street,12,15,3,MD,2
2250,Warwick Avenue,15,19,4,U,2
2465,Piccadilly Circus,15,19,4,AW,2
2470,Piccadilly Circus,16,20,4,AW,2
2478,Covent Garden,15,18,3,AW,2
2511,Covent Garden,16,20,4,AW,2
2523,Covent Garden,17,20,3,AW,2
1631,Leicester Square,19,22,3,AW,2
1653,Colliers Wood,18,22,4,AW,2
1670,Piccadilly Circus,19,23,4,AW,2
1464,Hackney Central,18,22,4,AW,2
1492,Ealing Broadway,12,15,3,AW,2
1298,Bond Street,10,13,3,MD,2
1413,Hampstead,19,22,3,AW,2
1419,Goodge Street,12,15,3,MD,2
1422,Moorgate,17,20,3,AW,2
1424,Kings Cross St. Pancras,19,23,4,AW,2
1045,Bond Street,17,20,3,AW,2
1108,Baker Street,12,15,3,MD,2
1133,Baker Street,12,15,3,MD,2
1789,Warren Street,12,15,3,MD,2
2178,Warren Street,12,15,3,MD,2
2346,Warren Street,12,15,3,MD,2
2250,Warwick Avenue,19,23,4,U,2
2465,Piccadilly Circus,15,19,4,AW,2
2470,Piccadilly Circus,16,20,4,AW,2
2478,Covent Garden,15,18,3,AW,2
2511,Covent Garden,19,23,4,AW,2
2523,Covent Garden,17,20,3,AW,2
1611,Embankment,19,22,3,AW,2
1038,Covent Garden,17,20,3,AW,2
1045,Bond Street,18,22,4,AW,2
1047,Oxford Circus,19,23,4,AW,2
1048,Oxford Circus,13,16,3,AW,2
1273,Oxford Circus,19,23,4,AW,2
1281,Oxford Circus,19,22,3,AW,2
1292,Oxford Circus,19,22,3,AW,2
1052,Oxford Circus,17,21,4,AW,2
1053,Stratford,18,21,3,AW,2
1054,Oxford Circus,18,22,4,AW,2
1056,King's Cross,19,23,4,AW,2
1058,Shepherds Bush,19,23,4,AW,2
1344,Oxford Circus,11,14,3,AW,2
1063,Oxford Circus,17,21,4,AW,2
1072,Oxford Circus,19,23,4,AW,2
1073,Oxford Circus,18,22,4,AW,2
1074,Oxford Circus,17,21,4,AW,2
1076,King's Cross,19,23,4,AW,2
1081,Oxford Circus,19,23,4,AW,2
1086,South Kensington,14,17,3,AW,2
1088,King's Cross,19,22,3,AW,2
1090,King's Cross,19,22,3,AW,2
1093,Kentish Town West,18,22,4,AW,2
1095,Piccadilly Circus,17,20,3,AW,2
1098,Covent Garden,19,22,3,AW,2
1099,Bond Street,17,20,3,AW,2
1101,Hackney Central,19,23,4,AW,2
1103,Tottenham Court Road,19,22,3,AW,2
1104,Oxford Circus,19,23,4,AW,2
1107,Bond Street,18,21,3,AW,2
1109,Bond Street,17,20,3,AW,2
1110,Bond Street,17,20,3,AW,2
1111,Tottenham Court Road,18,21,3,AW,2
1641,Kentish Town,19,22,3,AW,2
1116,Tottenham Court Road,19,22,3,AW,2
1117,Manor House,12,15,3,AW,2
1119,King's Cross,17,20,3,AW,2
1125,Piccadilly Circus,18,21,3,AW,2
1126,Bond Street,18,21,3,AW,2
1127,East Finchley,19,23,4,AW,2
1129,Moorgate,17,20,3,AW,2
1322,Oxford Circus,18,21,3,AW,2
1131,Bond Street,18,21,3,AW,2
1132,Bond Street,17,20,3,AW,2
1463,King's Cross,18,21,3,AW,2
1161,Bond Street,17,20,3,AW,2
1432,Leicester Square,20,23,3,AW,2
1525,South Kensington,16,19,3,AW,2
1171,Oxford Circus,19,22,3,AW,2
1484,Green Park,17,20,3,AW,2
1662,Stratford,19,23,4,AW,2
1465,King's Cross,18,22,4,AW,2
1473,Green Park,19,23,4,AW,2
1441,Victoria,18,21,3,AW,2
1449,Covent Garden,19,22,3,AW,2
1466,King's Cross,13,16,3,AW,2
1471,Green Park,14,17,3,AW,2
1479,Green Park,16,19,3,AW,2
1667,Stratford,18,21,3,AW,2
1575,Stratford,19,23,4,AW,2
1523,South Kensington,18,22,4,AW,2
1554,Liverpool Street,18,21,3,AW,2
1511,South Kensington,19,23,4,AW,2
1517,South Kensington,18,21,3,AW,2
1630,Goodge Street,18,21,3,AW,2
1577,Stratford,17,21,4,AW,2
1619,Embankment,18,21,3,AW,2
1623,Old Street,20,23,3,AW,2
1548,Liverpool Street,19,22,3,AW,2
1541,Liverpool Street,18,21,3,AW,2
1574,Stratford,15,19,4,AW,2
1624,Old Street,17,21,4,AW,2
1585,Shepherds Bush,18,21,3,AW,2
2776,Leicester Square,18,21,3,AW,2
2763,Leicester Square,18,21,3,AW,2
2512,Leicester Square,19,22,3,AW,2
2743,Leicester Square,18,21,3,AW,2
2777,Leicester Square,19,22,3,AW,2
3119,Leicester Square,18,21,3,AW,2
2887,Leicester Square,18,21,3,AW,2
3109,Leicester Square,18,21,3,AW,2
2812,Leicester Square,19,22,3,AW,2
2636,Leicester Square,19,22,3,AW,2
2423,Leicester Square,19,22,3,AW,2
2716,Leicester Square,19,22,3,AW,2
2963,Leicester Square,18,21,3,AW,2
2723,Leicester Square,19,22,3,AW,2
3287,Old Street,18,21,3,AW,2
3382,Old Street,18,21,3,AW,2
7590,Willesden Green,16,21,5,AW,2
10291,Willesden Green,15,18,3,AW,2
10464,Willesden Green,14,17,3,AW,2
4089,Covent Garden,15,18,3,AW,2
9675,Covent Garden,13,16,3,AW,2
2599,Covent Garden,13,16,3,AW,2
2857,Covent Garden,13,16,3,AW,2
6540,Leicester Square,15,18,3,AW,2
7180,Leicester Square,14,17,3,AW,2
9912,Leicester Square,13,16,3,AW,2
3737,Tottenham Court Road,13,16,3,AW,2
5056,Tottenham Court Road,13,16,3,AW,2
5057,Tottenham Court Road,14,17,3,AW,2
7388,Tottenham Court Road,14,17,3,AW,2
1403,Bank,16,19,3,AW,2
1694,King's Cross,12,17,5,AW,2
2611,Marylebone,13,18,5,AW,2
4091,Angel,14,19,5,AW,2
5061,Queensway,13,18,5,AW,2
5204,Chancery Lane,14,19,5,AW,2
5289,London Bridge,13,18,5,AW,2
5699,Kilburn,14,19,5,AW,2
5899,London Bridge,13,18,5,AW,2
7718,Oxford Circus,13,18,5,AW,2
8069,Charing Cross,14,19,5,AW,2
8359,London Bridge,12,17,5,AW,2
9566,London Bridge,13,18,5,AW,2
10032,East Putney,14,19,5,AW,2
10035,Bank,14,19,5,AW,2
5411,Goodge Street,13,16,3,AW,2
3163,Goodge Street,13,16,3,AW,2
6540,Leicester Square,15,18,3,AW,2
7180,Leicester Square,14,17,3,AW,2
9912,Leicester Square,13,16,3,AW,2
11040,Leicester Square,13,16,3,AW,2
3605,Leicester Square,12,15,3,AW,2
2695,Leicester Square,15,18,3,AW,2
3340,Leicester Square,14,17,3,AW,2
2998,Leicester Square,13,16,3,AW,2
2814,Leicester Square,13,16,3,AW,2
3737,Tottenham Court Road,13,16,3,AW,2
4089,Covent Garden,13,16,3,AW,2
4426,Covent Garden,14,17,3,AW,2
4784,Covent Garden,14,17,3,AW,2
5056,Tottenham Court Road,13,16,3,AW,2
5057,Tottenham Court Road,14,17,3,AW,2
6230,Covent Garden,14,17,3,AW,2
6540,Leicester Square,15,18,3,AW,2
7180,Leicester Square,14,17,3,AW,2
7388,Tottenham Court Road,14,17,3,AW,2
8223,Piccadilly Circus,13,16,3,AW,2
8291,Tottenham Court Road,15,18,3,AW,2
8293,Tottenham Court Road,15,18,3,AW,2
9414,Tottenham Court Road,15,18,3,AW,2
9420,Tottenham Court Road,14,17,3,AW,2
9675,Covent Garden,13,16,3,AW,2
9912,Leicester Square,13,16,3,AW,2
11040,Leicester Square,13,16,3,AW,2
1447,South Quay,16,21,5,AW,2
1302,Sloane Square,19,22,3,AW,2
1401,Embankment,18,22,4,AW,2
1429,Old Street,18,21,3,AW,2
1431,Kings Cross St. Pancras,17,20,3,AW,2
1435,Manor House,12,15,3,AW,2
1437,Old Street,18,21,3,AW,2
1439,Manor House,12,15,3,AW,2
1251,Manor House,13,16,3,MD,2
1258,Kentish Town West,18,23,5,AW,2
2237,Bond Street,12,15,3,U,2
2239,Bond Street,13,18,5,U,2
2252,Warwick Avenue,16,20,4,U,2
2061,Wimbledon,19,22,3,U,2
1018,Oxford Circus,17,22,5,AW,2
1020,Oxford Circus,15,20,5,AW,2
1021,Oxford Circus,16,21,5,AW,2
1043,South Kensington,17,22,5,AW,2
1044,Tottenham Court Road,17,22,5,AW,2
1046,Tottenham Court Road,15,20,5,AW,2
1049,Tottenham Court Road,16,21,5,AW,2
1152,Tottenham Court Road,17,22,5,AW,2
1055,Tottenham Court Road,17,22,5,AW,2
1059,Tottenham Court Road,17,22,5,AW,2
1060,Tottenham Court Road,15,20,5,AW,2
1061,Piccadilly Circus,16,21,5,AW,2
1065,Tottenham Court Road,17,22,5,AW,2
1066,Tottenham Court Road,17,22,5,AW,2
1067,Tottenham Court Road,15,20,5,AW,2
1068,Piccadilly Circus,16,21,5,AW,2
1071,Piccadilly Circus,17,22,5,AW,2
1075,Piccadilly Circus,17,22,5,AW,2
1077,Tottenham Court Road,15,20,5,AW,2
1078,Covent Garden,16,21,5,AW,2
1082,King's Cross,17,22,5,AW,2
1083,Piccadilly Circus,17,22,5,AW,2
1084,Piccadilly Circus,15,20,5,AW,2
1085,Piccadilly Circus,16,21,5,AW,2
1092,Piccadilly Circus,17,22,5,AW,2
1097,Piccadilly Circus,17,22,5,AW,2
1100,Piccadilly Circus,15,20,5,AW,2
1456,Covent Garden,16,21,5,AW,2
1105,Old Street,17,22,5,AW,2
1106,Covent Garden,17,22,5,AW,2
1108,Piccadilly Circus,15,20,5,AW,2
1112,Piccadilly Circus,16,21,5,AW,2
1402,Leicester Square,17,22,5,AW,2
1458,Covent Garden,15,20,5,AW,2
1485,Green Park,16,21,5,AW,2
1123,Covent Garden,17,22,5,AW,2
1450,Covent Garden,17,22,5,AW,2
1460,King's Cross,15,20,5,AW,2
1640,Kentish Town,16,21,5,AW,2
1530,Bethnal Green,17,22,5,AW,2
1553,Liverpool Street,16,21,5,AW,2
1434,Victoria,13,17,4,AW,2
1437,Victoria,17,22,5,AW,2
1439,Victoria,15,20,5,AW,2
1445,Victoria,17,20,3,AW,2
1496,London Bridge,17,22,5,AW,2
1501,London Bridge,17,22,5,AW,2
1502,London Bridge,15,20,5,AW,2
1652,Moorgate,16,21,5,AW,2
1522,South Kensington,16,21,5,AW,2
1606,Angel,17,22,5,AW,2
1512,South Kensington,17,22,5,AW,2
1520,South Kensington,15,20,5,AW,2
1534,Bethnal Green,16,21,5,AW,2
1537,Bethnal Green,17,22,5,AW,2
1550,Liverpool Street,17,22,5,AW,2
1539,Liverpool Street,15,20,5,AW,2
2215,Leicester Square,17,22,5,AW,2
2389,Leicester Square,17,22,5,AW,2
2654,Leicester Square,15,20,5,AW,2
2223,Leicester Square,16,21,5,AW,2
1909,Leicester Square,17,22,5,AW,2
2181,Leicester Square,17,22,5,AW,2
1939,Leicester Square,15,20,5,AW,2
2133,Leicester Square,16,21,5,AW,2
2524,Leicester Square,17,22,5,AW,2
2199,Leicester Square,17,22,5,AW,2
2140,Leicester Square,15,20,5,AW,2
2294,Leicester Square,16,21,5,AW,2
1072,Leicester Square,18,22,4,AW,2
1039,Leicester Square,18,22,4,AW,2
3509,Leicester Square,16,20,4,AW,2
3427,Leicester Square,16,21,5,AW,2
3373,Leicester Square,15,19,4,AW,2
3748,Leicester Square,17,22,5,AW,2
4675,Leicester Square,18,22,4,AW,2
3808,Leicester Square,18,22,4,AW,2
2161,Leicester Square,17,22,5,AW,2
2085,Leicester Square,17,22,5,AW,2
2398,Leicester Square,15,20,5,AW,2
1998,Leicester Square,16,21,5,AW,2
2861,Leicester Square,17,22,5,AW,2
1856,Leicester Square,17,22,5,AW,2
2888,Leicester Square,15,20,5,AW,2
2021,Leicester Square,16,21,5,AW,2
2205,Leicester Square,17,22,5,AW,2
3485,Leicester Square,17,22,5,AW,2
2871,Old Street,15,20,5,AW,2
2412,Leicester Square,16,21,5,AW,2
3396,Old Street,17,22,5,AW,2
2490,Leicester Square,17,22,5,AW,2
1983,Leicester Square,15,20,5,AW,2
1883,Leicester Square,16,21,5,AW,2
3136,Leicester Square,17,22,5,AW,2
2305,Leicester Square,17,22,5,AW,2
6637,Leicester Square,15,20,5,AW,2
2266,Tottenham Court Road,16,21,5,AW,2
3792,Tottenham Court Road,17,22,5,AW,2
6641,Tottenham Court Road,17,22,5,AW,2
8289,Tottenham Court Road,15,20,5,AW,2
1819,Tottenham Court Road,16,21,5,AW,2
1991,Tottenham Court Road,17,22,5,AW,2
3792,Tottenham Court Road,16,20,4,AW,2
3816,Tottenham Court Road,16,21,5,AW,2
4266,Tottenham Court Road,15,19,4,AW,2
4505,Tottenham Court Road,17,22,5,AW,2
6239,Tottenham Court Road,16,20,4,AW,2
6419,Tottenham Court Road,16,21,5,AW,2
6641,Tottenham Court Road,15,19,4,AW,2
6841,Tottenham Court Road,17,22,5,AW,2
7056,Tottenham Court Road,16,20,4,AW,2
7878,Tottenham Court Road,16,21,5,AW,2
7919,Tottenham Court Road,15,19,4,AW,2
2133,Leicester Square,17,22,5,AW,2
2240,Leicester Square,16,20,4,AW,2
2293,Leicester Square,16,21,5,AW,2
2524,Leicester Square,15,19,4,AW,2
2199,Leicester Square,17,22,5,AW,2
2140,Leicester Square,16,20,4,AW,2
2294,Leicester Square,16,21,5,AW,2
4675,Leicester Square,15,19,4,AW,2
3808,Leicester Square,17,22,5,AW,2
1084,Whitechapel,16,20,4,AW,2
1128,Aldgate East,16,21,5,AW,2
1129,Aldgate East,15,19,4,AW,2
1506,North Greenwich,17,22,5,AW,2
1591,Green Park,16,20,4,AW,2
1779,Victoria,16,21,5,AW,2
1970,South Kensington,15,19,4,AW,2
1974,South Kensington,17,22,5,AW,2
1980,South Kensington,16,20,4,AW,2
2122,Hyde Park Corner,16,21,5,AW,2
2398,Victoria,17,22,5,AW,2
2405,Covent Garden,16,20,4,AW,2
2406,Covent Garden,16,21,5,AW,2
2708,Clapham Common,15,19,4,AW,2
2711,Oxford Circus,17,22,5,AW,2
2735,Regents Park,16,20,4,AW,2
2957,Oxford Circus,15,19,4,AW,2
3077,South Kensington,17,22,5,AW,2
3471,Queens Park,16,20,4,AW,2
3472,Queens Park,16,21,5,AW,2
4526,Southwark,16,20,4,AW,2
5493,King's Cross,17,22,5,AW,2
5523,King's Cross,16,20,4,AW,2
5560,Farringdon,15,19,4,AW,2
5561,Farringdon,17,22,5,AW,2
5575,Great Portland Street,16,20,4,AW,2
5625,Tottenham Court Road,17,22,5,AW,2
5829,London Bridge,16,20,4,AW,2
5853,Lambeth North,16,21,5,AW,2
6171,Waterloo,17,22,5,AW,2
6910,Piccadilly Circus,16,20,4,AW,2
6911,Piccadilly Circus,16,21,5,AW,2
7347,Waterloo,16,20,4,AW,2
7646,Tottenham Court Road,16,21,5,AW,2
8285,Tottenham Court Road,16,20,4,AW,2
8290,Tottenham Court Road,16,21,5,AW,2
8292,Tottenham Court Road,16,20,4,AW,2
8348,Tottenham Court Road,16,21,5,AW,2
8665,Great Portland Street,15,19,4,AW,2
8720,Vauxhall,17,22,5,AW,2
8816,Victoria,16,20,4,AW,2
9093,Hyde Park Corner,16,21,5,AW,2
9466,Victoria,17,22,5,AW,2
9940,Green Park,16,20,4,AW,2
10075,Leicester Square,15,19,4,AW,2
10118,King's Cross,17,22,5,AW,2
10187,King's Cross,16,20,4,AW,2
10223,Monument,16,21,5,AW,2
8459,Covent Garden,15,19,4,AW,2
1750,Covent Garden,17,22,5,AW,2
1762,Tottenham Court Road,16,20,4,AW,2
1786,Piccadilly Circus,16,21,5,AW,2
2305,Leicester Square,15,19,4,AW,2
2308,Piccadilly Circus,17,22,5,AW,2
2479,Tottenham Court Road,16,20,4,AW,2
2672,Leicester Square,16,21,5,AW,2
2730,Tottenham Court Road,15,19,4,AW,2
3630,Tottenham Court Road,17,22,5,AW,2
3958,Leicester Square,16,20,4,AW,2
4507,Piccadilly Circus,16,21,5,AW,2
4785,Leicester Square,15,19,4,AW,2
6044,Leicester Square,17,22,5,AW,2
6239,Tottenham Court Road,16,20,4,AW,2
6574,Covent Garden,16,21,5,AW,2
7565,Covent Garden,15,19,4,AW,2
7722,Leicester Square,17,22,5,AW,2
9049,Tottenham Court Road,16,20,4,AW,2
9053,Tottenham Court Road,16,21,5,AW,2
9054,Tottenham Court Road,15,19,4,AW,2
9055,Tottenham Court Road,17,22,5,AW,2
9056,Tottenham Court Road,16,20,4,AW,2
9057,Tottenham Court Road,16,21,5,AW,2
9060,Tottenham Court Road,15,19,4,AW,2
9105,Tottenham Court Road,17,22,5,AW,2
9978,Piccadilly Circus,16,20,4,AW,2
11726,Leicester Square,16,21,5,AW,2
2084,Covent Garden,15,19,4,AW,2
1990,Covent Garden,17,22,5,AW,2
1765,Tottenham Court Road,16,20,4,AW,2
2016,Piccadilly Circus,16,21,5,AW,2
1809,Leicester Square,15,19,4,AW,2
1974,Piccadilly Circus,17,22,5,AW,2
2093,Tottenham Court Road,16,20,4,AW,2
1997,Leicester Square,16,21,5,AW,2
1952,Tottenham Court Road,15,19,4,AW,2
1999,Tottenham Court Road,17,22,5,AW,2
1746,Leicester Square,16,20,4,AW,2
1851,Piccadilly Circus,16,21,5,AW,2
1950,Leicester Square,15,19,4,AW,2
1878,Leicester Square,17,22,5,AW,2
1890,Tottenham Court Road,16,20,4,AW,2
1863,Covent Garden,16,21,5,AW,2
1006,Covent Garden,15,19,4,AW,2
2040,Leicester Square,17,22,5,AW,2
1774,Tottenham Court Road,16,20,4,AW,2
1781,Tottenham Court Road,16,21,5,AW,2
1783,Tottenham Court Road,15,19,4,AW,2
1796,Tottenham Court Road,16,20,4,AW,2
1810,Tottenham Court Road,16,21,5,AW,2
1820,Tottenham Court Road,15,19,4,AW,2
1825,Tottenham Court Road,17,22,5,AW,2
1931,Tottenham Court Road,16,20,4,AW,2
1816,Piccadilly Circus,16,21,5,AW,2
2105,Leicester Square,15,19,4,AW,2
3808,Leicester Square,17,22,5,AW,2
2861,Oxford Circus,16,20,4,AW,2
2912,Oxford Circus,16,21,5,AW,2
1024,Bond Street,15,19,4,AW,2
2546,Covent Garden,17,22,5,AW,2
4089,Covent Garden,16,20,4,AW,2
8857,Bond Street,16,21,5,AW,2
9675,Covent Garden,15,19,4,AW,2
10733,Covent Garden,17,22,5,AW,2
11790,Covent Garden,16,20,4,AW,2
2815,Bond Street,16,21,5,AW,2
2264,Covent Garden,15,19,4,AW,2
2599,Covent Garden,17,22,5,AW,2
2217,Bond Street,16,20,4,AW,2
2857,Covent Garden,16,21,5,AW,2
3036,Covent Garden,15,19,4,AW,2
3234,Covent Garden,17,22,5,AW,2
6637,Leicester Square,17,22,5,AW,2
2513,Leicester Square,16,20,4,AW,2
2413,Bond Street,16,21,5,AW,2
2714,Bond Street,15,19,4,AW,2
8857,Bond Street,17,22,5,AW,2
10050,Bond Street,16,20,4,AW,2
2017,Bond Street,16,21,5,AW,2
2217,Bond Street,15,19,4,AW,2
2525,Bond Street,17,22,5,AW,2
2169,Tottenham Court Road,16,20,4,AW,2
2170,Tottenham Court Road,16,21,5,AW,2
2174,Tottenham Court Road,15,19,4,AW,2
2714,Bond Street,17,22,5,AW,2
5669,Tottenham Court Road,16,21,5,AW,2
2185,Tottenham Court Road,15,19,4,AW,2
2266,Tottenham Court Road,17,22,5,AW,2
2267,Leicester Square,16,20,4,AW,2
6549,Tottenham Court Road,16,21,5,AW,2
6637,Leicester Square,15,19,4,AW,2
7077,Piccadilly Circus,17,22,5,AW,2
7646,Tottenham Court Road,16,20,4,AW,2
8280,Tottenham Court Road,16,21,5,AW,2
8282,Tottenham Court Road,15,19,4,AW,2
8287,Tottenham Court Road,17,22,5,AW,2
8288,Tottenham Court Road,16,20,4,AW,2
8294,Tottenham Court Road,16,21,5,AW,2
8347,Tottenham Court Road,15,19,4,AW,2
8348,Tottenham Court Road,17,22,5,AW,2
8698,Tottenham Court Road,16,20,4,AW,2
11779,Leicester Square,16,21,5,AW,2
11793,Piccadilly Circus,15,19,4,AW,2
2207,Tottenham Court Road,17,22,5,AW,2
1791,Tottenham Court Road,18,22,4,AW,2
2063,Leicester Square,17,20,3,AW,2
2295,Tottenham Court Road,14,17,3,AW,2
2071,Tottenham Court Road,18,22,4,AW,2
2513,Leicester Square,17,20,3,AW,2
2049,Piccadilly Circus,14,17,3,AW,2
1812,Tottenham Court Road,18,22,4,AW,2
1671,Tottenham Court Road,17,20,3,AW,2
1755,Tottenham Court Road,14,17,3,AW,2
1792,Tottenham Court Road,14,17,3,AW,2
1911,Tottenham Court Road,18,22,4,AW,2
1916,Tottenham Court Road,14,17,3,AW,2
1843,Tottenham Court Road,14,17,3,AW,2
2072,Tottenham Court Road,14,17,3,AW,2
2474,Tottenham Court Road,18,22,4,AW,2
2367,Leicester Square,14,17,3,AW,2
2191,Piccadilly Circus,14,17,3,AW,2
1670,Piccadilly Circus,18,22,4,AW,2
1424,Kings Cross St. Pancras,19,23,4,AW,2
2238,Willesden Green,14,17,3,U,2
2240,Willesden Green,18,22,4,U,2
2250,Warwick Avenue,18,22,4,U,2
2465,Piccadilly Circus,15,19,4,AW,2
1670,Piccadilly Circus,18,22,4,AW,2
2238,Willesden Green,14,17,3,U,2
2240,Willesden Green,14,17,3,U,2
1027,Bethnal Green,18,22,4,AW,2
1418,Kentish Town,18,21,3,H,3
1224,Kentish Town,19,21,2,H,3
1253,Kentish Town,19,21,2,H,3
1724,Stratford,18,20,2,AW,3
2276,Oxford Circus,16,17,1,AW,3
2279,Liverpool Street,18,20,2,AW,3
2281,Notting Hill Gate,11,12,1,U,3
2459,Tooting Broadway,13,15,2,AW,3
1451,Leicester Square,11,13,2,MD,3
1496,Ealing Common,8,9,1,MD,3
1525,Oxford Circus,15,16,1,MD,3
1549,Oxford Circus,12,13,1,MD,3
1557,Farringdon,14,15,1,MD,3
1559,Whitechapel,13,14,1,MD,3
1175,Oxford Circus,16,17,1,AW,3
2276,Oxford Circus,16,17,1,AW,3
2279,Liverpool Street,14,16,2,AW,3
2281,Notting Hill Gate,11,12,1,U,3
2459,Tooting Broadway,13,15,2,AW,3
1284,Oxford Circus,16,17,1,AW,3
1304,Oxford Circus,15,16,1,AW,3
1196,Victoria,17,18,1,AW,3
1271,Oxford Circus,15,16,1,AW,3
1290,Oxford Circus,19,20,1,AW,3
1298,Oxford Circus,19,20,1,AW,3
1300,Oxford Circus,16,17,1,AW,3
1307,Oxford Circus,15,16,1,AW,3
1310,Oxford Circus,16,17,1,AW,3
1327,Oxford Circus,17,18,1,AW,3
1330,Oxford Circus,11,12,1,AW,3
1346,Oxford Circus,11,12,1,AW,3
1319,Oxford Circus,13,14,1,AW,3
1334,Oxford Circus,12,13,1,AW,3
1348,Oxford Circus,14,15,1,AW,3
1349,Oxford Circus,16,17,1,AW,3
1335,Oxford Circus,15,16,1,AW,3
1350,Oxford Circus,15,16,1,AW,3
1407,Leicester Square,17,19,2,AW,3
1336,Oxford Circus,13,14,1,AW,3
1418,Leicester Square,19,20,1,AW,3
1425,Leicester Square,17,19,2,AW,3
1419,Oxford Circus,13,14,1,AW,3
1246,Embankment,17,17,0,AW,3
1423,Leicester Square,18,19,1,AW,3
1433,Leicester Square,16,17,1,AW,3
1657,Stratford,12,13,1,AW,3
1183,Green Park,20,21,1,AW,3
1208,Victoria,22,23,1,AW,3
1518,South Kensington,18,19,1,AW,3
1559,Stratford,12,13,1,AW,3
1284,Oxford Circus,8,9,1,AW,3
1271,Oxford Circus,8,9,1,AW,3
1298,Oxford Circus,11,12,1,AW,3
1301,Oxford Circus,13,14,1,AW,3
1319,Oxford Circus,11,12,1,AW,3
1334,Oxford Circus,13,15,2,AW,3
1348,Oxford Circus,11,13,2,AW,3
1349,Oxford Circus,13,14,1,AW,3
1400,Oxford Circus,12,13,1,AW,3
1335,Oxford Circus,11,12,1,AW,3
1336,Oxford Circus,11,12,1,AW,3
1351,Oxford Circus,13,15,2,AW,3
1451,Covent Garden,11,12,1,AW,3
1455,Covent Garden,13,15,2,AW,3
1323,Oxford Circus,11,12,1,AW,3
1352,Oxford Circus,13,14,1,AW,3
1404,Oxford Circus,11,12,1,AW,3
1245,Victoria,11,12,1,AW,3
1419,Oxford Circus,8,9,1,AW,3
1246,Embankment,15,16,1,AW,3
1493,London Bridge,11,12,1,AW,3
1657,Stratford,15,16,1,AW,3
1660,Stratford,15,16,1,AW,3
1249,Victoria,11,12,1,AW,3
